latitude,longitude,risk_score,name
-60,175,1.0027657694275185,"Papatowai, NZ"
-60,180,0.8549350745612457,"Portobello, NZ"
-55,-180,0.8653471776757944,"Waitangi, NZ"
-55,-175,0.8825342082350138,"Waitangi, NZ"
-55,-170,1.0432336802738975,"Waitangi, NZ"
-55,-165,0.8717954337079785,"Waitangi, NZ"
-55,-160,0.8922205107177295,"Waitangi, NZ"
-55,-155,0.8727018958817904,"Waitangi, NZ"
-55,-150,0.907886718332857,"Waitangi, NZ"
-55,-145,1.037685774323661,"Moerai, PF"
-55,-140,0.8595857757728911,"Adamstown, PN"
-55,-135,0.9674530535061199,"Adamstown, PN"
-55,-130,0.9110805284627705,"Adamstown, PN"
-55,-125,0.9184303878765019,"Adamstown, PN"
-55,-120,0.981600509972961,"Hanga Roa, CL"
-55,-115,0.9911864719167109,"Hanga Roa, CL"
-55,-110,0.9514094543534373,"Hanga Roa, CL"
-55,-105,0.8896373628813582,"Hanga Roa, CL"
-55,-100,0.8857696041749614,"Puerto Natales, CL"
-55,-95,0.9571561701982549,"Puerto Natales, CL"
-55,-90,0.9181015795134472,"Puerto Natales, CL"
-55,-85,0.8795155165126802,"Puerto Natales, CL"
-55,-80,0.9407211578335685,"Puerto Natales, CL"
-55,-75,0.9022727772888106,"Puerto Natales, CL"
-55,-70,0.904225508633706,"Ushuaia, AR"
-55,-65,0.9373756442490975,"Rio Grande, AR"
-55,-60,0.8762231008555328,"Stanley, FK"
-55,-55,0.8999413692992408,"Stanley, FK"
-55,-50,0.9380701946968272,"Stanley, FK"
-55,-45,0.8780078453082762,"Grytviken, GS"
-55,-40,0.9335577563924181,"Grytviken, GS"
-55,-35,0.9783111585779398,"Grytviken, GS"
-55,-30,0.9053243383914272,"Grytviken, GS"
-55,-25,0.9498508286051525,"Grytviken, GS"
-55,-20,0.8636635414455114,"Grytviken, GS"
-55,-15,1.0067024045337867,"Edinburgh of the Seven Seas, SH"
-55,-10,1.0144532967820448,"Edinburgh of the Seven Seas, SH"
-55,-5,0.8918958975900906,"Edinburgh of the Seven Seas, SH"
-55,0,0.9046529010991208,"Edinburgh of the Seven Seas, SH"
-55,5,0.9069278679553618,"Constantia, ZA"
-55,10,0.8924178382219561,"Hermanus, ZA"
-55,15,0.8857228354796391,"Hermanus, ZA"
-55,20,1.0215745472333622,"Bredasdorp, ZA"
-55,25,0.9328505960945614,"Jeffrey's Bay, ZA"
-55,30,0.9023814365689877,"Port Elizabeth, ZA"
-55,35,0.9236724549790031,"Port Alfred, ZA"
-55,40,0.9001111640571525,"East London, ZA"
-55,45,0.8974587549793503,"Port-aux-Francais, TF"
-55,50,0.9905726246740407,"Port-aux-Francais, TF"
-55,55,0.91345486884909,"Port-aux-Francais, TF"
-55,60,0.9513000011200776,"Port-aux-Francais, TF"
-55,65,0.8954406485898008,"Port-aux-Francais, TF"
-55,70,0.900398188364168,"Port-aux-Francais, TF"
-55,75,0.9066584750902221,"Port-aux-Francais, TF"
-55,80,0.977805716625867,"Port-aux-Francais, TF"
-55,85,0.9594841676510886,"Port-aux-Francais, TF"
-55,90,0.9522786760098974,"Port-aux-Francais, TF"
-55,95,1.023918889393619,"Port-aux-Francais, TF"
-55,100,0.9025647236415737,"Augusta, AU"
-55,105,0.8671909706372095,"Augusta, AU"
-55,110,0.8793404292383896,"Augusta, AU"
-55,115,0.8888002001850484,"Grasmere, AU"
-55,120,0.9098555685191446,"Grasmere, AU"
-55,125,0.8764081216964317,"Albany, AU"
-55,130,0.8625501510559554,"Queenstown, AU"
-55,135,0.9055796078777717,"Queenstown, AU"
-55,140,0.9063303851979108,"Geeveston, AU"
-55,145,0.8974587549793503,"Geeveston, AU"
-55,150,0.8743506245974875,"Kettering, AU"
-55,155,1.0941233429937565,"Kettering, AU"
-55,160,0.9698133937563709,"Riverton, NZ"
-55,165,0.9757623010198512,"Bluff, NZ"
-55,170,0.9356941718491774,"Papatowai, NZ"
-55,175,0.8727018958817904,"Papatowai, NZ"
-55,180,0.8953143033086204,"Portobello, NZ"
-50,-180,0.9801790128906558,"Waitangi, NZ"
-50,-175,0.8708770874927864,"Waitangi, NZ"
-50,-170,0.8865791966461334,"Waitangi, NZ"
-50,-165,0.9359765154354462,"Waitangi, NZ"
-50,-160,0.948276564301613,"Waitangi, NZ"
-50,-155,0.8683913465988934,"Waitangi, NZ"
-50,-150,0.8592970104190543,"Waitangi, NZ"
-50,-145,0.8749706987686657,"Moerai, PF"
-50,-140,0.8798349805944814,"Adamstown, PN"
-50,-135,0.9140519616943626,"Adamstown, PN"
-50,-130,0.932941646081627,"Adamstown, PN"
-50,-125,0.8888002001850484,"Adamstown, PN"
-50,-120,0.8892687694445918,"Hanga Roa, CL"
-50,-115,1.014027032995608,"Hanga Roa, CL"
-50,-110,0.9457761693893227,"Hanga Roa, CL"
-50,-105,0.8781462524247583,"Hanga Roa, CL"
-50,-100,0.9091720630613744,"Hanga Roa, CL"
-50,-95,0.9082147557556336,"Puerto Quellon, CL"
-50,-90,0.9082853744703139,"Puerto Natales, CL"
-50,-85,0.9157716669184286,"Puerto Natales, CL"
-50,-80,0.8987333639488208,"Puerto Natales, CL"
-50,-75,0.9203064964143812,"El Calafate, AR"
-50,-70,0.9726001054885347,"Comandante Luis Piedra Buena, AR"
-50,-65,0.8830737894807861,"Puerto Deseado, AR"
-50,-60,0.9316589366195217,"Stanley, FK"
-50,-55,0.9244787297677972,"Stanley, FK"
-50,-50,0.9356941718491774,"Stanley, FK"
-50,-45,0.9596452445322781,"Grytviken, GS"
-50,-40,0.9094550326069737,"Grytviken, GS"
-50,-35,0.9596452445322781,"Grytviken, GS"
-50,-30,0.8789885560383498,"Grytviken, GS"
-50,-25,0.8638651702510894,"Grytviken, GS"
-50,-20,0.9731783221728983,"Edinburgh of the Seven Seas, SH"
-50,-15,0.8799660402765287,"Edinburgh of the Seven Seas, SH"
-50,-10,0.88007765745057,"Edinburgh of the Seven Seas, SH"
-50,-5,0.8677080694095614,"Edinburgh of the Seven Seas, SH"
-50,0,0.9463497450016919,"Edinburgh of the Seven Seas, SH"
-50,5,0.8723437536159881,"Constantia, ZA"
-50,10,0.9251216443359529,"Constantia, ZA"
-50,15,0.9361559281819334,"Hermanus, ZA"
-50,20,0.892744604466656,"Bredasdorp, ZA"
-50,25,0.924088564692847,"Jeffrey's Bay, ZA"
-50,30,0.9356941718491774,"Port Elizabeth, ZA"
-50,35,0.9345196447128891,"Port Alfred, ZA"
-50,40,0.8849801080122193,"East London, ZA"
-50,45,0.9435218194922961,"Port Saint John's, ZA"
-50,50,0.8877830408889756,"Port-aux-Francais, TF"
-50,55,0.9255483577060302,"Port-aux-Francais, TF"
-50,60,0.8767048168155784,"Port-aux-Francais, TF"
-50,65,0.9596452445322781,"Port-aux-Francais, TF"
-50,70,0.932941646081627,"Port-aux-Francais, TF"
-50,75,0.9451389686470338,"Port-aux-Francais, TF"
-50,80,0.9131989347180755,"Port-aux-Francais, TF"
-50,85,0.8784982474876818,"Port-aux-Francais, TF"
-50,90,0.8646648096503848,"Port-aux-Francais, TF"
-50,95,0.9716676648276054,"Port-aux-Francais, TF"
-50,100,0.944215174269479,"Augusta, AU"
-50,105,0.8894570199807533,"Augusta, AU"
-50,110,0.8714663873142792,"Augusta, AU"
-50,115,0.8961585583175954,"Denmark, AU"
-50,120,1.0508344705815038,"Albany, AU"
-50,125,0.8602753178895606,"Esperance, AU"
-50,130,0.9836206013197798,"Millicent, AU"
-50,135,0.8924178382219561,"Queenstown, AU"
-50,140,0.9110614679025613,"Queenstown, AU"
-50,145,0.92281870147331,"Geeveston, AU"
-50,150,0.9905726246740407,"Kettering, AU"
-50,155,1.0365434811367502,"Sandford, AU"
-50,160,0.9364975020836924,"Riverton, NZ"
-50,165,0.9656121806937518,"Riverton, NZ"
-50,170,0.8707542724306441,"Papatowai, NZ"
-50,175,0.9602136786355076,"Portobello, NZ"
-50,180,0.8724608152116207,"Waipawa, NZ"
-45,-180,0.8762231008555328,"Waitangi, NZ"
-45,-175,0.8774050911270832,"Waitangi, NZ"
-45,-170,0.9335209147333394,"Waitangi, NZ"
-45,-165,0.9316808221900859,"Waitangi, NZ"
-45,-160,0.9527615860461246,"Waitangi, NZ"
-45,-155,0.9646040813160647,"Waitangi, NZ"
-45,-150,0.8671909706372095,"Moerai, PF"
-45,-145,0.9052686229391571,"Moerai, PF"
-45,-140,0.8713569855749943,"Adamstown, PN"
-45,-135,0.9301482340658356,"Adamstown, PN"
-45,-130,0.9177754641096866,"Adamstown, PN"
-45,-125,0.9328505960945614,"Adamstown, PN"
-45,-120,0.9180120752286117,"Hanga Roa, CL"
-45,-115,0.859827760055458,"Hanga Roa, CL"
-45,-110,0.9109120454944355,"Hanga Roa, CL"
-45,-105,0.9096800807396963,"Hanga Roa, CL"
-45,-100,0.9121801878501152,"Hanga Roa, CL"
-45,-95,0.8779728907172535,"Chonchi, CL"
-45,-90,0.9881539316533043,"Chonchi, CL"
-45,-85,0.891798607366401,"Chonchi, CL"
-45,-80,1.006615724240517,"Puerto Quellon, CL"
-45,-75,0.8688850501391383,"Puerto Chacabuco, CL"
-45,-70,0.9435218194922961,"Rio Mayo, AR"
-45,-65,0.9157367882346543,"Camarones, AR"
-45,-60,0.8884162346562015,"Viedma, AR"
-45,-55,0.9265411667606057,"Stanley, FK"
-45,-50,0.8951429224055889,"Mar del Plata, AR"
-45,-45,1.0067024045337867,"Grytviken, GS"
-45,-40,0.9349952506543966,"Grytviken, GS"
-45,-35,0.9255483577060302,"Grytviken, GS"
-45,-30,0.9402653540578495,"Grytviken, GS"
-45,-25,0.8844170633814653,"Grytviken, GS"
-45,-20,0.9783111585779398,"Edinburgh of the Seven Seas, SH"
-45,-15,0.9328505960945614,"Edinburgh of the Seven Seas, SH"
-45,-10,0.8826986163812843,"Edinburgh of the Seven Seas, SH"
-45,-5,0.9366173399771341,"Edinburgh of the Seven Seas, SH"
-45,0,0.880158443438769,"Edinburgh of the Seven Seas, SH"
-45,5,0.9317480634131385,"Constantia, ZA"
-45,10,0.932941646081627,"Constantia, ZA"
-45,15,0.9248839111743504,"Hermanus, ZA"
-45,20,0.9317480634131385,"Bredasdorp, ZA"
-45,25,0.9685830645871848,"Jeffrey's Bay, ZA"
-45,30,0.8980951242513013,"Port Alfred, ZA"
-45,35,0.9835856685816504,"East London, ZA"
-45,40,0.907886718332857,"Port Saint John's, ZA"
-45,45,0.9343022310671034,"Tranovaho, MG"
-45,50,0.9910941376353171,"Fort Dauphin, MG"
-45,55,0.8999413692992408,"Port-aux-Francais, TF"
-45,60,0.8724243436838374,"Port-aux-Francais, TF"
-45,65,0.8919981926656646,"Port-aux-Francais, TF"
-45,70,0.9381989179416024,"Port-aux-Francais, TF"
-45,75,0.8886849877702732,"Port-aux-Francais, TF"
-45,80,0.8772245907233179,"Port-aux-Francais, TF"
-45,85,0.9281169962637965,"Port-aux-Francais, TF"
-45,90,0.881864374263537,"Port-aux-Francais, TF"
-45,95,0.8635630213676071,"Augusta, AU"
-45,100,0.9140519616943626,"Augusta, AU"
-45,105,0.900398188364168,"Augusta, AU"
-45,110,0.891798607366401,"Augusta, AU"
-45,115,0.9070799027224936,"Denmark, AU"
-45,120,0.8957784931302417,"Albany, AU"
-45,125,0.8957784931302417,"Esperance, AU"
-45,130,0.9140519616943626,"Port Lincoln, AU"
-45,135,0.9169479253111837,"Millicent, AU"
-45,140,0.8884654368593428,"Queenstown, AU"
-45,145,0.8780078453082762,"Geeveston, AU"
-45,150,0.941128368884826,"Sandford, AU"
-45,155,0.9515917071336615,"St Helens, AU"
-45,160,0.8741826679520345,"Te Anau, NZ"
-45,165,0.9052686229391571,"Te Anau, NZ"
-45,170,0.8803341676531101,"Wanaka, NZ"
-45,175,0.878452608895663,"Christchurch, NZ"
-45,180,0.915291556569572,"Castlepoint, NZ"
-40,-180,0.9011355664671062,"Waitangi, NZ"
-40,-175,0.8717954337079785,"Waitangi, NZ"
-40,-170,0.9225560406639869,"Waitangi, NZ"
-40,-165,0.8958246718436735,"Waitangi, NZ"
-40,-160,0.924088564692847,"Waitangi, NZ"
-40,-155,0.9117309463863856,"Moerai, PF"
-40,-150,0.9629366155411473,"Moerai, PF"
-40,-145,0.9047769362242478,"Moerai, PF"
-40,-140,0.8772106763456751,"Rikitea, PF"
-40,-135,0.9225839818925525,"Adamstown, PN"
-40,-130,0.9049766713079465,"Adamstown, PN"
-40,-125,0.9936100465096843,"Adamstown, PN"
-40,-120,0.8789885560383498,"Hanga Roa, CL"
-40,-115,1.0941233429937565,"Hanga Roa, CL"
-40,-110,0.9267508326513918,"Hanga Roa, CL"
-40,-105,0.9364975020836924,"Hanga Roa, CL"
-40,-100,0.9159028505440989,"Ostrov Paskhi, CL"
-40,-95,0.8990854849808518,"Ostrov Paskhi, CL"
-40,-90,0.8877830408889756,"Ancud, CL"
-40,-85,0.9402639451160725,"Ancud, CL"
-40,-80,0.9053243383914272,"Ancud, CL"
-40,-75,0.8772132238828905,"Corral, CL"
-40,-70,1.0131464879544025,"Piedra del Aguila, AR"
-40,-65,0.8864379731513212,"General Conesa, AR"
-40,-60,0.8924641641712516,"Monte Hermoso, AR"
-40,-55,0.8924178382219561,"Mar del Plata, AR"
-40,-50,0.873372272060323,"La Paloma, UY"
-40,-45,0.9499851247896063,"Chui, BR"
-40,-40,0.9604785756344879,"Cidreira, BR"
-40,-35,0.8633144113596345,"Grytviken, GS"
-40,-30,0.932358650631234,"Grytviken, GS"
-40,-25,0.8772132238828905,"Edinburgh of the Seven Seas, SH"
-40,-20,0.8798062184842186,"Edinburgh of the Seven Seas, SH"
-40,-15,0.945126092522565,"Edinburgh of the Seven Seas, SH"
-40,-10,0.9244787297677972,"Edinburgh of the Seven Seas, SH"
-40,-5,0.95660631957267,"Edinburgh of the Seven Seas, SH"
-40,0,1.014027032995608,"Edinburgh of the Seven Seas, SH"
-40,5,0.9411228450371321,"Constantia, ZA"
-40,10,0.8941443238687883,"Constantia, ZA"
-40,15,0.9251216443359529,"Constantia, ZA"
-40,20,0.9320410118834437,"Bredasdorp, ZA"
-40,25,0.9571561701982549,"Jeffrey's Bay, ZA"
-40,30,0.8810448411119689,"Port Alfred, ZA"
-40,35,0.8885934941106834,"East London, ZA"
-40,40,0.9121801878501152,"Margate, ZA"
-40,45,0.9113978734419559,"Tranovaho, MG"
-40,50,0.9016717955582492,"Fort Dauphin, MG"
-40,55,0.8800999991881426,"Fort Dauphin, MG"
-40,60,0.8881697130964177,"Port-aux-Francais, TF"
-40,65,0.8856241881494377,"Port-aux-Francais, TF"
-40,70,0.9040597845425102,"Port-aux-Francais, TF"
-40,75,0.945126092522565,"Port-aux-Francais, TF"
-40,80,0.8722641501335071,"Port-aux-Francais, TF"
-40,85,0.8822913788067126,"Port-aux-Francais, TF"
-40,90,0.9959126354038893,"Port-aux-Francais, TF"
-40,95,0.9037690546862329,"Augusta, AU"
-40,100,0.8655132970178261,"Augusta, AU"
-40,105,0.9069278679553618,"Augusta, AU"
-40,110,0.8723437536159881,"Augusta, AU"
-40,115,0.8877830408889756,"Denmark, AU"
-40,120,0.9682067361774965,"Albany, AU"
-40,125,0.9203064964143812,"Esperance, AU"
-40,130,0.8730279504472325,"Port Lincoln, AU"
-40,135,0.8670133021163304,"Kingscote, AU"
-40,140,0.8817285812113314,"Portland, AU"
-40,145,0.9914051239656482,"Smithton, AU"
-40,150,0.8884654368593428,"St Helens, AU"
-40,155,0.9407211578335685,"Eden, AU"
-40,160,0.8930664833622499,"Te Anau, NZ"
-40,165,0.9358452686745017,"Te Anau, NZ"
-40,170,0.9671377508955695,"Westport, NZ"
-40,175,1.0310779216005082,"Wanganui, NZ"
-40,180,0.9112113288420152,"Gisborne, NZ"
-35,-180,0.9187601348773139,"Waitangi, NZ"
-35,-175,0.8712654729532748,"Waitangi, NZ"
-35,-170,0.9098183372777543,"Waitangi, NZ"
-35,-165,0.8689353302887646,"Waitangi, NZ"
-35,-160,0.9309944289301055,"Avarua, CK"
-35,-155,0.9215727083927752,"Moerai, PF"
-35,-150,0.9886302062520551,"Moerai, PF"
-35,-145,0.9898372638147358,"Moerai, PF"
-35,-140,0.8691318306141788,"Rikitea, PF"
-35,-135,0.9301942689371396,"Adamstown, PN"
-35,-130,0.9835856685816504,"Adamstown, PN"
-35,-125,0.9328978776099603,"Adamstown, PN"
-35,-120,0.9098183372777543,"Hanga Roa, CL"
-35,-115,0.8798062184842186,"Hanga Roa, CL"
-35,-110,0.9359765154354462,"Hanga Roa, CL"
-35,-105,0.9157716669184286,"Ostrov Paskhi, CL"
-35,-100,0.8713093678869213,"Ostrov Paskhi, CL"
-35,-95,0.9258332081499558,"Ostrov Paskhi, CL"
-35,-90,0.892744604466656,"Lebu, CL"
-35,-85,1.0019660385271114,"Lebu, CL"
-35,-80,0.8549350745612457,"Lebu, CL"
-35,-75,0.9088154333460714,"Talcahuano, CL"
-35,-70,0.9674738964492151,"Malargue, AR"
-35,-65,0.9754482959036429,"Rancul, AR"
-35,-60,0.8837552985569492,"Chivilcoy, AR"
-35,-55,0.9499851247896063,"Punta del Este, UY"
-35,-50,1.0310779216005082,"Rio Grande, BR"
-35,-45,0.8817869229408726,"Cidreira, BR"
-35,-40,0.8812752231196035,"Laguna, BR"
-35,-35,0.8670133021163304,"Arraial do Cabo, BR"
-35,-30,0.8920085110947429,"Arraial do Cabo, BR"
-35,-25,0.947872581527455,"Edinburgh of the Seven Seas, SH"
-35,-20,0.8795155165126802,"Edinburgh of the Seven Seas, SH"
-35,-15,0.9117221211209667,"Edinburgh of the Seven Seas, SH"
-35,-10,0.8787332635028378,"Edinburgh of the Seven Seas, SH"
-35,-5,0.8549350745612457,"Edinburgh of the Seven Seas, SH"
-35,0,0.9457761693893227,"Edinburgh of the Seven Seas, SH"
-35,5,0.8894570199807533,"Saldanha, ZA"
-35,10,0.900398188364168,"Saldanha, ZA"
-35,15,0.9731186056466566,"Saldanha, ZA"
-35,20,0.9665373566662714,"Bredasdorp, ZA"
-35,25,0.8834459054115275,"Jeffrey's Bay, ZA"
-35,30,0.891407703107181,"East London, ZA"
-35,35,0.8777365990406046,"Margate, ZA"
-35,40,0.8635731938223595,"Richards Bay, ZA"
-35,45,0.8941443238687883,"Tranovaho, MG"
-35,50,0.8715641719308451,"Fort Dauphin, MG"
-35,55,0.9685573272823846,"Fort Dauphin, MG"
-35,60,0.9215727083927752,"Saint-Philippe, RE"
-35,65,0.8924178382219561,"Port-aux-Francais, TF"
-35,70,0.9358452686745017,"Port-aux-Francais, TF"
-35,75,0.9911864719167109,"Port-aux-Francais, TF"
-35,80,0.933008610424039,"Port-aux-Francais, TF"
-35,85,0.8951778368745129,"Port-aux-Francais, TF"
-35,90,0.9077815424144562,"West Island, CC"
-35,95,0.9409251297231077,"Yallingup, AU"
-35,100,0.9131989347180755,"Yallingup, AU"
-35,105,0.8950793154094305,"Yallingup, AU"
-35,110,0.9585897840241783,"Margaret River, AU"
-35,115,0.9525827672253335,"Augusta, AU"
-35,120,0.9665092489782088,"Ravensthorpe, AU"
-35,125,0.8888002001850484,"Esperance, AU"
-35,130,0.8943773046349124,"Ceduna, AU"
-35,135,0.9149892873927545,"Port Lincoln, AU"
-35,140,0.9285389570924962,"Tailem Bend, AU"
-35,145,0.9474654687015854,"Hay, AU"
-35,150,0.9150781324470438,"Goulburn, AU"
-35,155,0.9256389216711891,"Nelson Bay, AU"
-35,160,0.8990760339845421,"North Haven, AU"
-35,165,0.9680727315282041,"Kingston, NF"
-35,170,0.8658693751374816,"Ahipara, NZ"
-35,175,0.8821188105437627,"Ngunguru, NZ"
-35,180,0.8706503968604704,"Opotiki, NZ"
-30,-180,0.9037690546862329,"`Ohonua, TO"
-30,-175,0.8781612866801406,"`Ohonua, TO"
-30,-170,0.8810448411119689,"`Ohonua, TO"
-30,-165,0.8941731526250485,"Avarua, CK"
-30,-160,0.8684826056867504,"Avarua, CK"
-30,-155,0.8781612866801406,"Moerai, PF"
-30,-150,0.9409251297231077,"Moerai, PF"
-30,-145,0.8817285812113314,"Moerai, PF"
-30,-140,0.8816971478057039,"Rikitea, PF"
-30,-135,0.9091720630613744,"Rikitea, PF"
-30,-130,0.8799490252047519,"Adamstown, PN"
-30,-125,0.8816971478057039,"Adamstown, PN"
-30,-120,0.9595166449593615,"Hanga Roa, CL"
-30,-115,0.8922205107177295,"Hanga Roa, CL"
-30,-110,0.9203502637103769,"Hanga Roa, CL"
-30,-105,0.8904343350568904,"Ostrov Paskhi, CL"
-30,-100,0.8867293371798226,"Ostrov Paskhi, CL"
-30,-95,0.8928699775119411,"Ostrov Paskhi, CL"
-30,-90,0.9501927227099204,"Lebu, CL"
-30,-85,0.8885934941106834,"Talcahuano, CL"
-30,-80,0.8794187800639196,"Coquimbo, CL"
-30,-75,0.9038529349130912,"Coquimbo, CL"
-30,-70,1.0408334802963615,"Vicuna, CL"
-30,-65,0.8812072256798638,"Quilino, AR"
-30,-60,0.888108540391346,"Calchaqui, AR"
-30,-55,0.9171296183505602,"Cacequi, BR"
-30,-50,0.9808571661558538,"Tramandai, BR"
-30,-45,0.8762538538259219,"Imbituba, BR"
-30,-40,0.91345486884909,"Arraial do Cabo, BR"
-30,-35,0.8943773046349124,"Arraial do Cabo, BR"
-30,-30,0.9930016470805748,"Sao Joao da Barra, BR"
-30,-25,0.9680727315282041,"Edinburgh of the Seven Seas, SH"
-30,-20,0.9365749419163348,"Edinburgh of the Seven Seas, SH"
-30,-15,0.9139058665200182,"Edinburgh of the Seven Seas, SH"
-30,-10,0.9364975020836924,"Edinburgh of the Seven Seas, SH"
-30,-5,0.9219847375190291,"Edinburgh of the Seven Seas, SH"
-30,0,0.9096800807396963,"Edinburgh of the Seven Seas, SH"
-30,5,0.8709444277745203,"Luderitz, NA"
-30,10,0.8960684604813829,"Luderitz, NA"
-30,15,0.9083764430890433,"Port Nolloth, ZA"
-30,20,0.8629060841905016,"Pofadder, ZA"
-30,25,0.8708770874927864,"Petrusville, ZA"
-30,30,0.8877830408889756,"Creighton, ZA"
-30,35,0.9079501528948892,"Richards Bay, ZA"
-30,40,0.8911350471560778,"Tranovaho, MG"
-30,45,0.9783111585779398,"Tranovaho, MG"
-30,50,0.9053243383914272,"Fort Dauphin, MG"
-30,55,1.0215745472333622,"Saint-Joseph, RE"
-30,60,0.9249820003378075,"Saint-Philippe, RE"
-30,65,0.9014461941128764,"Baie aux Huitres, MU"
-30,70,0.9287721913581946,"Baie aux Huitres, MU"
-30,75,0.9560532133572164,"Baie aux Huitres, MU"
-30,80,0.977805716625867,"Port Mathurin, MU"
-30,85,0.8616602225366083,"West Island, CC"
-30,90,0.9012701168295724,"West Island, CC"
-30,95,0.9158490044523844,"West Island, CC"
-30,100,0.9081875186305325,"Kalbarri, AU"
-30,105,1.037685774323661,"Kalbarri, AU"
-30,110,0.9095755162205392,"Kalbarri, AU"
-30,115,0.9314428107459645,"Jurien Bay, AU"
-30,120,0.884513935647762,"Kalgoorlie, AU"
-30,125,0.886105122128025,"Stoneville, AU"
-30,130,0.8759085868117767,"Ceduna, AU"
-30,135,0.9936100465096843,"Coober Pedy, AU"
-30,140,0.9219847375190291,"The Sill, AU"
-30,145,0.9271321698397014,"Bourke, AU"
-30,150,0.892744604466656,"Narrabri, AU"
-30,155,0.9364265048186773,"Evans Head, AU"
-30,160,0.9744566487087426,"East Ballina, AU"
-30,165,0.8688850501391383,"Kingston, NF"
-30,170,0.8877830408889756,"Kingston, NF"
-30,175,0.8924641641712516,"Taipa, NZ"
-30,180,0.8827387398719324,"Ngunguru, NZ"
-25,-180,0.9699527691039956,"Haveluloto, TO"
-25,-175,0.9401344039593225,"`Ohonua, TO"
-25,-170,0.9596452445322781,"Alofi, NU"
-25,-165,0.9361559281819334,"Avarua, CK"
-25,-160,0.944215174269479,"Avarua, CK"
-25,-155,0.8790008246528509,"Moerai, PF"
-25,-150,0.8616602225366083,"Moerai, PF"
-25,-145,1.0067024045337867,"Moerai, PF"
-25,-140,0.9463497450016919,"Rikitea, PF"
-25,-135,0.9046017862704261,"Rikitea, PF"
-25,-130,0.8965920724673564,"Adamstown, PN"
-25,-125,0.9316808221900859,"Adamstown, PN"
-25,-120,0.9091720630613744,"Adamstown, PN"
-25,-115,0.8904811071239442,"Hanga Roa, CL"
-25,-110,0.9474654687015854,"Ostrov Paskhi, CL"
-25,-105,0.88007765745057,"Ostrov Paskhi, CL"
-25,-100,0.913194871542286,"Ostrov Paskhi, CL"
-25,-95,0.9264093048845703,"Ostrov Paskhi, CL"
-25,-90,0.9665373566662714,"Paracas, PE"
-25,-85,0.8779728907172535,"San Juan de Marcona, PE"
-25,-80,0.95660631957267,"Taltal, CL"
-25,-75,0.9463497450016919,"Taltal, CL"
-25,-70,0.8850692297969995,"Taltal, CL"
-25,-65,0.9301942689371396,"General Martin Miguel de Guemes, AR"
-25,-60,0.9273358859590558,"Estanislao del Campo, AR"
-25,-55,0.8800274828796602,"San Alberto, PY"
-25,-50,0.900398188364168,"Carambei, BR"
-25,-45,0.8989970035919224,"Ilhabela, BR"
-25,-40,0.8708118978633592,"Arraial do Cabo, BR"
-25,-35,0.907886718332857,"Sao Joao da Barra, BR"
-25,-30,0.8965920724673564,"Vila Velha, BR"
-25,-25,0.9105179172200992,"Vila Velha, BR"
-25,-20,0.8987333639488208,"Edinburgh of the Seven Seas, SH"
-25,-15,0.9081875186305325,"Edinburgh of the Seven Seas, SH"
-25,-10,0.9224414850512419,"Jamestown, SH"
-25,-5,0.9460018616121331,"Jamestown, SH"
-25,0,0.8764334140982661,"Jamestown, SH"
-25,5,0.8618009005039797,"Hentiesbaai, NA"
-25,10,0.8826986163812843,"Walvis Bay, NA"
-25,15,0.9185893108563881,"Luderitz, NA"
-25,20,0.9381989179416024,"Aranos, NA"
-25,25,1.037685774323661,"Kanye, BW"
-25,30,0.9527615860461246,"Jane Furse, ZA"
-25,35,0.9203064964143812,"Manjacaze, MZ"
-25,40,0.9881539316533043,"Anakao, MG"
-25,45,0.8886849877702732,"Beloha, MG"
-25,50,0.9225560406639869,"Vohipaho, MG"
-25,55,0.8844170633814653,"Saint-Joseph, RE"
-25,60,0.9039908400840699,"Souillac, MU"
-25,65,0.8524859506198992,"Baie aux Huitres, MU"
-25,70,0.8755472247163394,"Baie aux Huitres, MU"
-25,75,0.9313698909186672,"Port Mathurin, MU"
-25,80,0.9388278079460707,"Port Mathurin, MU"
-25,85,0.9014058183075989,"West Island, CC"
-25,90,0.9005256729110253,"West Island, CC"
-25,95,0.8904811071239442,"West Island, CC"
-25,100,0.948276564301613,"West Island, CC"
-25,105,0.9318467442365161,"Carnarvon, AU"
-25,110,0.9016717955582492,"Carnarvon, AU"
-25,115,0.8955673694101476,"Carnarvon, AU"
-25,120,1.0310779216005082,"Newman, AU"
-25,125,0.9102198934598742,"Newman, AU"
-25,130,0.9812604123632788,"Alice Springs, AU"
-25,135,0.9094550326069737,"Alice Springs, AU"
-25,140,0.9900137049710509,"Innamincka, AU"
-25,145,0.9373756442490975,"Emerald, AU"
-25,150,0.8853612672022737,"Taroom, AU"
-25,155,0.8866538170126,"Rainbow Beach, AU"
-25,160,0.892744604466656,"Koumac, NC"
-25,165,0.9905726246740407,"Noumea, NC"
-25,170,0.941128368884826,"Vao, NC"
-25,175,0.8604183680530918,"Nadi, FJ"
-25,180,0.964719352660349,"Levuka, FJ"
-20,-180,0.9121801878501152,"Haveluloto, TO"
-20,-175,0.9515917071336615,"Pangai, TO"
-20,-170,0.8886849877702732,"Alofi, NU"
-20,-165,0.8606528585640643,"Alofi, NU"
-20,-160,1.0508344705815038,"Avarua, CK"
-20,-155,0.8881697130964177,"Moerai, PF"
-20,-150,0.9509166019784326,"Teahupoo, PF"
